Epoch,IoU,Dice,Precision,Recall,Sensitivity,Specificity,F1,Split,Class
5,0.40589646,0.4442408,0.4409297,0.93400264,0.93400264,0.9850786,0.4442408,train,Arteriole media
5,0.21234687,0.22637779,0.21303886,0.97135377,0.97135377,0.9086869,0.22637779,train,Arteriole adventitia
5,0.0047466177,0.008963298,0.0048043104,0.61385787,0.61385787,0.9198824,0.008963299,train,Capillary lumen
5,0.11138751,0.13299353,0.3144375,0.5994917,0.5994917,0.98000157,0.13299352,train,Capillary wall
5,0.50626045,0.56165135,0.5387181,0.9325845,0.9325845,0.9953841,0.56165135,train,Venule lumen
5,0.46516633,0.5219531,0.50323004,0.92323136,0.92323136,0.9903022,0.5219531,train,Venule wall
5,0.17872398,0.1940826,0.20378286,0.9640881,0.9640881,0.94908017,0.1940826,train,Immune cells
5,0.9022774,0.9171321,0.9709944,0.93081325,0.93081325,0.9983289,0.9171321,train,Nerve trunks
5,0.35260746,0.38090083,0.39862975,0.8686919,0.8686919,0.9686974,0.38090083,train,Mean
6,0.5726063,0.5921547,0.8931768,0.67339635,0.67339635,0.9990542,0.5921547,test,Arteriole lumen
6,0.64930785,0.711329,0.6815963,0.9554621,0.9554621,0.9953661,0.711329,test,Arteriole media
6,0.19679679,0.23855673,0.19731458,0.98070157,0.98070157,0.9625994,0.23855673,test,Arteriole adventitia
6,0.0008885613,0.0015995918,0.0011899073,0.2922729,0.2922729,0.9655299,0.0015995918,test,Capillary lumen
6,0.1411586,0.14144742,0.7573478,0.282929,0.282929,0.99735796,0.14144742,test,Capillary wall
6,0.55229783,0.56561595,0.8682951,0.63142204,0.63142204,0.9991029,0.5656159,test,Venule lumen
6,0.53410983,0.5474992,0.87071896,0.6043038,0.6043038,0.99941456,0.5474992,test,Venule wall
6,0.13033172,0.1516533,0.14359479,0.97379583,0.97379583,0.956087,0.1516533,test,Immune cells
6,0.6766739,0.6777501,0.6776581,0.99882936,0.99882936,0.9906671,0.6777501,test,Nerve trunks
6,0.3837968,0.40306732,0.56565464,0.7103459,0.7103459,0.9850199,0.40306732,test,Mean
6,0.38287312,0.4067022,0.4133923,0.958816,0.958816,0.9887521,0.4067022,train,Arteriole lumen
6,0.37223598,0.40599614,0.39534917,0.969604,0.969604,0.984156,0.40599614,train,Arteriole media
6,0.08928343,0.11176271,0.09087903,0.9959177,0.9959177,0.9267451,0.1117627,train,Arteriole adventitia
6,0.02085947,0.03335777,0.023527566,0.6912726,0.6912726,0.92362416,0.03335777,train,Capillary lumen
6,0.10760618,0.11594127,0.1997065,0.63766485,0.63766485,0.9750346,0.11594127,train,Capillary wall
6,0.5826585,0.63096964,0.62595063,0.9331795,0.9331795,0.9967966,0.63096964,train,Venule lumen
6,0.5284129,0.59458816,0.6248465,0.8597019,0.8597019,0.99571776,0.59458816,train,Venule wall
6,0.09961618,0.10692592,0.110842586,0.9704664,0.9704664,0.9604616,0.10692592,train,Immune cells
6,0.87830603,0.89402187,0.9185314,0.9593067,0.9593067,0.9974363,0.89402187,train,Nerve trunks
6,0.3402058,0.3666962,0.37811396,0.88621444,0.88621444,0.97208047,0.3666962,train,Mean
7,0.7396233,0.7879709,0.769959,0.9646024,0.9646024,0.9984047,0.7879709,test,Arteriole lumen
7,0.69229543,0.7528882,0.74034643,0.92063653,0.92063653,0.9965579,0.75288814,test,Arteriole media
7,0.29478025,0.33378404,0.2981677,0.98024774,0.98024774,0.96465605,0.33378404,test,Arteriole adventitia
7,0.070371255,0.078122504,0.08116776,0.31263065,0.31263065,0.9765858,0.078122504,test,Capillary lumen
7,0.15934435,0.16230212,0.50472486,0.28908542,0.28908542,0.99504745,0.16230212,test,Capillary wall
7,0.28251582,0.29463384,0.58707714,0.6431096,0.6431096,0.9979363,0.29463384,test,Venule lumen
7,0.27185977,0.2870758,0.59533596,0.6175401,0.6175401,0.9991111,0.2870758,test,Venule wall
7,0.22004871,0.241408,0.2312938,0.97566223,0.97566223,0.95590496,0.24140802,test,Immune cells
7,0.7200892,0.7211073,0.72070783,0.9992254,0.9992254,0.99775994,0.7211073,test,Nerve trunks
7,0.38343644,0.40658808,0.50319785,0.74474883,0.74474883,0.98688495,0.40658805,test,Mean
7,0.2602367,0.29682392,0.36288542,0.8654513,0.8654513,0.9809296,0.29682392,train,Arteriole lumen
7,0.29004452,0.3495307,0.32070115,0.9491931,0.9491931,0.9817147,0.34953073,train,Arteriole media
7,0.1509954,0.18269134,0.15566812,0.9748602,0.9748602,0.94342875,0.18269134,train,Arteriole adventitia
7,0.013145019,0.02313381,0.060697578,0.6684613,0.6684613,0.94510007,0.02313381,train,Capillary lumen
7,0.063559726,0.07871446,0.13651532,0.63543725,0.63543725,0.96040475,0.07871446,train,Capillary wall
7,0.42175427,0.4689526,0.5148237,0.8682536,0.8682536,0.9928344,0.46895257,train,Venule lumen
7,0.38460854,0.45010155,0.55395186,0.73606753,0.73606753,0.9937059,0.45010155,train,Venule wall
7,0.04134761,0.050352745,0.041606445,0.99911094,0.99911094,0.9617477,0.050352745,train,Immune cells
7,0.70315635,0.7045461,0.7062925,0.996796,0.996796,0.9960799,0.7045461,train,Nerve trunks
7,0.2587609,0.28942746,0.3170158,0.8548479,0.8548479,0.9728828,0.2894275,train,Mean
8,0.778183,0.81371075,0.8206638,0.9501099,0.9501099,0.9984746,0.81371075,test,Arteriole lumen
8,0.39043307,0.45196128,0.4293975,0.93821204,0.93821204,0.99418986,0.45196128,test,Arteriole media
8,0.24380267,0.28956327,0.24698636,0.9805764,0.9805764,0.97466767,0.28956327,test,Arteriole adventitia
8,0.07740622,0.110333644,0.07900405,0.78491324,0.78491324,0.9776578,0.11033365,test,Capillary lumen
8,0.19467664,0.22519547,0.20753911,0.42956573,0.42956573,0.9891244,0.22519547,test,Capillary wall
8,0.24475823,0.257188,0.53238344,0.6465495,0.6465495,0.99785435,0.257188,test,Venule lumen
8,0.5396981,0.55310965,0.63570094,0.5918802,0.5918802,0.9991332,0.55310965,test,Venule wall
8,0.5482865,0.56967443,0.5626908,0.9769515,0.9769515,0.9813973,0.56967443,test,Immune cells
8,0.99698615,0.998143,0.9987741,0.9979451,0.9979451,0.99977773,0.998143,test,Nerve trunks
8,0.44602564,0.47431993,0.50146,0.8107448,0.8107448,0.99025303,0.47431993,test,Mean
8,0.49036974,0.53748757,0.51426625,0.9427562,0.9427562,0.99537647,0.53748757,train,Arteriole lumen
8,0.4763046,0.5268611,0.5115429,0.87070864,0.87070864,0.98981535,0.5268611,train,Arteriole media
8,0.17555118,0.21242172,0.18213043,0.92930424,0.92930424,0.93165886,0.21242172,train,Arteriole adventitia
8,0.072643705,0.09084429,0.07326673,0.8426112,0.8426112,0.9611186,0.09084429,train,Capillary lumen
8,0.10790022,0.13796121,0.14633057,0.6368779,0.6368779,0.9732278,0.13796121,train,Capillary wall
8,0.46662176,0.5172407,0.5491512,0.7851815,0.7851815,0.9913913,0.5172407,train,Venule lumen
8,0.3350246,0.39805424,0.48281217,0.7213025,0.7213025,0.9920863,0.39805424,train,Venule wall
8,0.35960948,0.36257297,0.36215693,0.99565196,0.99565196,0.98957807,0.36257297,train,Immune cells
8,0.8971182,0.9072627,0.90441626,0.99229395,0.99229395,0.9966013,0.9072627,train,Nerve trunks
8,0.37568262,0.41007853,0.41400817,0.8574097,0.8574097,0.9800949,0.41007853,train,Mean
9,0.79075086,0.8229501,0.8464229,0.93904865,0.93904865,0.99851537,0.8229501,test,Arteriole lumen
9,0.73437524,0.7959614,0.7689883,0.9471048,0.9471048,0.9957081,0.7959614,test,Arteriole media
9,0.31537774,0.35813266,0.31732792,0.9888687,0.9888687,0.97126776,0.35813263,test,Arteriole adventitia
9,0.16945247,0.21170568,0.17258812,0.82608736,0.82608736,0.9838682,0.2117057,test,Capillary lumen
9,0.27674043,0.3608412,0.3079498,0.7738745,0.7738745,0.9907295,0.3608412,test,Capillary wall
9,0.29522324,0.307249,0.5930214,0.65159386,0.65159386,0.99824893,0.307249,test,Venule lumen
9,0.539219,0.556721,0.8472271,0.63149166,0.63149166,0.99903476,0.556721,test,Venule wall
9,0.11404966,0.129952,0.11412842,0.99914837,0.99914837,0.8675245,0.129952,test,Immune cells
9,0.74738485,0.748431,0.7485704,0.9986385,0.9986385,0.99758136,0.748431,test,Nerve trunks
9,0.44250816,0.47688267,0.5240249,0.8617618,0.8617618,0.9780532,0.47688267,test,Mean
9,0.5147225,0.5353576,0.5269624,0.9104675,0.9104675,0.9949002,0.5353576,train,Arteriole lumen
9,0.54093164,0.5685911,0.63266194,0.9020877,0.9020877,0.99428177,0.5685911,train,Arteriole media
9,0.20422116,0.22169462,0.21148595,0.93315744,0.93315744,0.9572953,0.22169462,train,Arteriole adventitia
9,0.13037843,0.14232635,0.13071795,0.92293996,0.92293996,0.97421324,0.14232635,train,Capillary lumen
9,0.15819511,0.17850745,0.17928106,0.87595475,0.87595475,0.9859247,0.17850743,train,Capillary wall
9,0.6512011,0.6945515,0.7137085,0.9059485,0.9059485,0.99626493,0.6945515,train,Venule lumen
9,0.6402098,0.69044644,0.72256994,0.876318,0.876318,0.9967839,0.69044644,train,Venule wall
9,0.36074895,0.38511395,0.46466348,0.8929273,0.8929273,0.9860952,0.38511395,train,Immune cells
9,0.93675923,0.95903623,0.9950931,0.94151825,0.94151825,0.9995607,0.95903623,train,Nerve trunks
9,0.4597076,0.48618057,0.5085716,0.9068132,0.9068132,0.9872577,0.48618057,train,Mean
10,0.8134277,0.84585154,0.93094957,0.8769202,0.8769202,0.9998901,0.84585154,test,Arteriole lumen
10,0.76589745,0.81653535,0.8979591,0.8421044,0.8421044,0.99883854,0.81653535,test,Arteriole media
10,0.658911,0.70294607,0.77642375,0.83454347,0.83454347,0.9977588,0.70294607,test,Arteriole adventitia
10,0.22724909,0.275136,0.23841631,0.79161453,0.79161453,0.98977965,0.275136,test,Capillary lumen
10,0.32380444,0.40002134,0.36108455,0.72892594,0.72892594,0.9922272,0.40002137,test,Capillary wall
10,0.24539657,0.2574737,0.5620738,0.6295707,0.6295707,0.99819547,0.2574737,test,Venule lumen
10,0.21923926,0.23464093,0.5231691,0.63741505,0.63741505,0.99603015,0.23464091,test,Venule wall
10,0.88427025,0.9020201,0.9219402,0.9531266,0.9531266,0.99633956,0.9020201,test,Immune cells
10,0.7385592,0.73960173,0.7407308,0.99760616,0.99760616,0.99615026,0.73960173,test,Nerve trunks
10,0.5418617,0.5749141,0.66141635,0.810203,0.810203,0.99613446,0.5749141,test,Mean
10,0.46597368,0.4974754,0.549216,0.9009373,0.9009373,0.9983319,0.4974754,train,Arteriole lumen
10,0.6123485,0.6575475,0.7045079,0.8968327,0.8968327,0.9954148,0.6575475,train,Arteriole media
10,0.41754007,0.43370992,0.42786902,0.9605396,0.9605396,0.9657099,0.43370992,train,Arteriole adventitia
10,0.16893849,0.22055066,0.29541326,0.8657497,0.8657497,0.996553,0.22055066,train,Capillary lumen
10,0.46064606,0.5345617,0.61596334,0.77578545,0.77578545,0.997791,0.5345617,train,Capillary wall
10,0.48629713,0.5299916,0.5526836,0.874605,0.874605,0.9922761,0.5299916,train,Venule lumen
10,0.4170108,0.47116023,0.54672277,0.794985,0.794985,0.9956635,0.47116023,train,Venule wall
10,0.66539717,0.69351304,0.6721947,0.9793748,0.9793748,0.98841023,0.69351304,train,Immune cells
10,0.56381255,0.5670005,0.56946176,0.9941286,0.9941286,0.9895646,0.5670005,train,Nerve trunks
10,0.4731072,0.5117234,0.5482258,0.89365983,0.89365983,0.99107945,0.5117234,train,Mean
11,0.88559854,0.9169855,0.9505582,0.93010426,0.93010426,0.99990284,0.9169855,test,Arteriole lumen
11,0.702625,0.7648417,0.729967,0.95636153,0.95636153,0.9952121,0.7648417,test,Arteriole media
11,0.6363454,0.68080807,0.6697178,0.86920655,0.86920655,0.99059916,0.68080807,test,Arteriole adventitia
11,0.28447655,0.31517708,0.5969064,0.61690426,0.61690426,0.9967884,0.31517708,test,Capillary lumen
11,0.3440977,0.40137762,0.44394234,0.544436,0.544436,0.99723077,0.40137762,test,Capillary wall
11,0.19431196,0.20856884,0.4951314,0.66266054,0.66266054,0.9979168,0.20856884,test,Venule lumen
11,0.24186881,0.26306716,0.30179018,0.6566824,0.6566824,0.9971919,0.26306716,test,Venule wall
11,0.5908911,0.6110269,0.6028677,0.97920287,0.97920287,0.9846299,0.6110269,test,Immune cells
11,0.72277695,0.72374046,0.72482175,0.99778014,0.99778014,0.9948925,0.72374046,test,Nerve trunks
11,0.51144356,0.5428437,0.61285585,0.8014821,0.8014821,0.9949293,0.5428437,test,Mean
11,0.9216128,0.9436008,0.95103765,0.96799445,0.96799445,0.9998017,0.9436008,train,Arteriole lumen
11,0.810701,0.84886307,0.86944157,0.92556834,0.92556834,0.9984728,0.84886307,train,Arteriole media
11,0.53958184,0.55226785,0.5570082,0.96974665,0.96974665,0.9897623,0.55226785,train,Arteriole adventitia
11,0.4271936,0.46003103,0.4719861,0.85965383,0.85965383,0.99835813,0.46003103,train,Capillary lumen
11,0.4441502,0.48019147,0.5088762,0.8318149,0.8318149,0.99842906,0.4801915,train,Capillary wall
11,0.4529488,0.4753759,0.49466997,0.91834533,0.91834533,0.99401945,0.4753759,train,Venule lumen
11,0.45322642,0.48243833,0.4836566,0.933064,0.933064,0.9942202,0.48243833,train,Venule wall
11,0.88260484,0.9019474,0.9174397,0.96075064,0.96075064,0.993976,0.9019474,train,Immune cells
11,0.8796503,0.8870976,0.96283615,0.9162369,0.9162369,0.99872804,0.8870976,train,Nerve trunks
11,0.64574105,0.6702014,0.6907725,0.9203527,0.9203527,0.99619645,0.6702014,train,Mean
12,0.87728417,0.9127011,0.93621176,0.9363446,0.9363446,0.99931943,0.9127011,test,Arteriole lumen
12,0.7942382,0.8545299,0.8253124,0.9506384,0.9506384,0.9969467,0.8545299,test,Arteriole media
12,0.3771721,0.42943487,0.41023645,0.89761287,0.89761287,0.99431586,0.42943487,test,Arteriole adventitia
12,0.35085547,0.4032306,0.43927732,0.548765,0.548765,0.99902713,0.4032306,test,Capillary lumen
12,0.33214778,0.4025945,0.3826137,0.5894446,0.5894446,0.9963332,0.4025945,test,Capillary wall
12,0.2937035,0.30555594,0.5919095,0.6470822,0.6470822,0.9981625,0.30555594,test,Venule lumen
12,0.5775628,0.5919528,0.93022156,0.62886435,0.62886435,0.999441,0.5919528,test,Venule wall
12,0.86149937,0.88226426,0.8885266,0.96187407,0.96187407,0.99216914,0.88226426,test,Immune cells
12,0.7473904,0.7483808,0.7487093,0.99849415,0.99849415,0.99600834,0.7483808,test,Nerve trunks
12,0.5790948,0.614516,0.68366873,0.79545784,0.79545784,0.9968582,0.614516,test,Mean
12,0.77229583,0.8072692,0.8887235,0.8742317,0.8742317,0.99907935,0.8072692,train,Arteriole lumen
12,0.8095654,0.8687782,0.90943444,0.8801172,0.8801172,0.99707204,0.8687782,train,Arteriole media
12,0.67228377,0.6863489,0.714105,0.9425659,0.9425659,0.98557615,0.6863489,train,Arteriole adventitia
12,0.5380286,0.5861815,0.7426008,0.7709944,0.7709944,0.999459,0.5861815,train,Capillary lumen
12,0.5293326,0.58322906,0.65860015,0.80942017,0.80942017,0.9984787,0.58322906,train,Capillary wall
12,0.58473337,0.64429075,0.65850735,0.8649765,0.8649765,0.9893149,0.64429075,train,Venule lumen
12,0.6022004,0.6616251,0.6724024,0.8811182,0.8811182,0.9958445,0.6616251,train,Venule wall
12,0.8737858,0.87965745,0.8785357,0.99123836,0.99123836,0.99807376,0.87965745,train,Immune cells
12,0.86999655,0.88150835,0.96334594,0.9059806,0.9059806,0.9983031,0.88150835,train,Nerve trunks
12,0.6946914,0.73320985,0.78736174,0.88007146,0.88007146,0.9956891,0.73320985,train,Mean
13,0.8372123,0.8873105,0.9903804,0.84635615,0.84635615,0.99998397,0.8873105,test,Arteriole lumen
13,0.78931534,0.8481205,0.8302983,0.95344555,0.95344555,0.996864,0.8481205,test,Arteriole media
13,0.2937091,0.3427202,0.3388309,0.8566423,0.8566423,0.99459344,0.34272024,test,Arteriole adventitia
13,0.27457038,0.31844535,0.3953998,0.5439314,0.5439314,0.99874544,0.31844535,test,Capillary lumen
13,0.26446468,0.32033122,0.34455115,0.5803005,0.5803005,0.9952555,0.32033122,test,Capillary wall
13,0.2874154,0.29894084,0.613672,0.63544357,0.63544357,0.99868035,0.2989408,test,Venule lumen
13,0.5831296,0.5979785,0.694474,0.6315576,0.6315576,0.9974563,0.5979784,test,Venule wall
13,0.6050978,0.62586045,0.62173927,0.9737451,0.9737451,0.98220843,0.62586045,test,Immune cells
13,0.7397375,0.7406786,0.7405955,0.9989711,0.9989711,0.99643695,0.7406786,test,Nerve trunks
13,0.5194058,0.55337626,0.61888236,0.7800437,0.7800437,0.99558043,0.5533762,test,Mean
13,0.7968204,0.8224162,0.96580815,0.82665646,0.82665646,0.9994051,0.8224162,train,Arteriole lumen
13,0.7105497,0.7408724,0.93613577,0.7624798,0.7624798,0.9978758,0.7408724,train,Arteriole media
13,0.4278854,0.45646268,0.4601958,0.9186511,0.9186511,0.98814845,0.45646268,train,Arteriole adventitia
13,0.6391854,0.6840702,0.8036846,0.78767216,0.78767216,0.9998134,0.6840702,train,Capillary lumen
13,0.3676772,0.41585106,0.47866422,0.76866496,0.76866496,0.9981446,0.41585106,train,Capillary wall
13,0.41076517,0.437492,0.4258593,0.952909,0.952909,0.99155426,0.437492,train,Venule lumen
13,0.4670133,0.49643055,0.5011148,0.9289247,0.9289247,0.9946542,0.49643055,train,Venule wall
13,0.6849168,0.7164123,0.7198416,0.9565903,0.9565903,0.9898186,0.7164123,train,Immune cells
13,0.71208686,0.71501505,0.71799004,0.9938452,0.9938452,0.9989203,0.71501505,train,Nerve trunks
13,0.5796555,0.60944694,0.66769934,0.8773771,0.8773771,0.99537057,0.60944694,train,Mean
14,0.8570312,0.90021515,0.9049295,0.9510816,0.9510816,0.9998082,0.90021515,test,Arteriole lumen
14,0.8541862,0.90369916,0.930527,0.9046991,0.9046991,0.9993769,0.9036992,test,Arteriole media
