Epoch,IoU,Dice,Precision,Recall,Sensitivity,Specificity,F1,Split,Class
3,0.6841885,0.70189774,0.7393521,0.9267921,0.9267921,0.9917412,0.70189774,train,Arteriole adventitia
3,0.71954817,0.7476547,0.83921,0.83300805,0.83300805,0.9999201,0.7476546,train,Capillary lumen
3,0.70338786,0.7502881,0.78944933,0.85826975,0.85826975,0.9994476,0.7502881,train,Capillary wall
3,0.6358619,0.68058264,0.79571855,0.828069,0.828069,0.99662656,0.68058264,train,Venule lumen
3,0.551846,0.60414934,0.7262914,0.7931881,0.7931881,0.9962683,0.60414934,train,Venule wall
3,0.8219103,0.8338628,0.8431119,0.9715039,0.9715039,0.99706984,0.8338628,train,Immune cells
3,0.6306291,0.63159573,0.6485931,0.9819986,0.9819986,0.9990595,0.63159573,train,Nerve trunks
3,0.701235,0.7337266,0.78845865,0.88981605,0.88981605,0.9974463,0.7337266,train,Mean
4,0.89723206,0.91441286,0.97443855,0.9150256,0.9150256,0.9999316,0.91441286,test,Arteriole lumen
4,0.87580216,0.897772,0.97485423,0.8949778,0.8949778,0.99967456,0.897772,test,Arteriole media
4,0.8779479,0.88669395,0.9169137,0.9479625,0.9479625,0.9996402,0.88669395,test,Arteriole adventitia
4,0.8488246,0.8665896,0.93690366,0.8818083,0.8818083,0.99993813,0.8665896,test,Capillary lumen
4,0.83990633,0.8599082,0.94432193,0.87248147,0.87248147,0.99971783,0.8599082,test,Capillary wall
4,0.85885954,0.8720672,0.8817632,0.9623305,0.9623305,0.9989798,0.8720672,test,Venule lumen
4,0.8205246,0.8363176,0.8418739,0.96125996,0.96125996,0.9960167,0.8363176,test,Venule wall
4,0.97007585,0.9799008,0.9795133,0.98709196,0.98709196,0.99600965,0.9799008,test,Immune cells
4,0.9769255,0.9874791,0.98346364,0.9930571,0.9930571,0.9976225,0.9874791,test,Nerve trunks
4,0.88512206,0.90012676,0.9371162,0.9351106,0.9351106,0.9986146,0.90012676,test,Mean
4,0.77853906,0.8134378,0.88376176,0.8839953,0.8839953,0.99957365,0.8134378,train,Arteriole lumen
4,0.7483556,0.7985129,0.8275963,0.8850928,0.8850928,0.9947578,0.7985129,train,Arteriole media
4,0.6988658,0.72413564,0.74994564,0.9008899,0.9008899,0.9952884,0.72413564,train,Arteriole adventitia
4,0.66747844,0.70199394,0.7966322,0.8128296,0.8128296,0.999844,0.70199394,train,Capillary lumen
4,0.6325425,0.6712627,0.79782003,0.79119647,0.79119647,0.9993528,0.6712627,train,Capillary wall
4,0.6997512,0.7268923,0.72690415,0.9670913,0.9670913,0.99773437,0.7268923,train,Venule lumen
4,0.616657,0.6503501,0.65491503,0.93593913,0.93593913,0.9961828,0.6503501,train,Venule wall
4,0.83881336,0.84668475,0.86099017,0.97514147,0.97514147,0.999081,0.84668475,train,Immune cells
4,0.892805,0.907957,0.8968797,0.99545455,0.99545455,0.99378467,0.907957,train,Nerve trunks
4,0.73042315,0.76013637,0.7994939,0.9052923,0.9052923,0.9972888,0.76013637,train,Mean
5,0.9109992,0.93014747,0.9581329,0.94679725,0.94679725,0.99987864,0.93014747,test,Arteriole lumen
5,0.8922016,0.9167852,0.9301852,0.9537951,0.9537951,0.9990345,0.9167852,test,Arteriole media
5,0.84581137,0.8570275,0.86742353,0.9661293,0.9661293,0.9990892,0.8570275,test,Arteriole adventitia
5,0.85621536,0.87553954,0.941073,0.8973676,0.8973676,0.9998993,0.87553954,test,Capillary lumen
5,0.84119654,0.8644259,0.9202075,0.8980234,0.8980234,0.99959207,0.8644259,test,Capillary wall
5,0.9104161,0.9234837,0.9384749,0.9593049,0.9593049,0.9990386,0.9234837,test,Venule lumen
5,0.7993944,0.81507635,0.8244333,0.95764494,0.95764494,0.99678475,0.81507635,test,Venule wall
5,0.96665996,0.9771036,0.9748426,0.987872,0.987872,0.99340874,0.9771036,test,Immune cells
5,0.9630887,0.9727808,0.9685159,0.9942533,0.9942533,0.9977225,0.9727808,test,Nerve trunks
5,0.8873315,0.90359664,0.92480975,0.9512431,0.9512431,0.99827206,0.90359664,test,Mean
5,0.77995837,0.8315249,0.8966749,0.8530603,0.8530603,0.99969983,0.8315249,train,Arteriole lumen
5,0.73917437,0.79136777,0.8782581,0.83214146,0.83214146,0.9978839,0.79136777,train,Arteriole media
5,0.5726897,0.5961031,0.6473139,0.9152165,0.9152165,0.99342954,0.5961031,train,Arteriole adventitia
5,0.5983665,0.6301137,0.68293405,0.8863219,0.8863219,0.9996247,0.6301137,train,Capillary lumen
5,0.6733721,0.7031716,0.7570988,0.88586485,0.88586485,0.99901533,0.7031716,train,Capillary wall
5,0.7802328,0.79970276,0.9159243,0.8599832,0.8599832,0.9991702,0.79970276,train,Venule lumen
5,0.71452475,0.7396928,0.82901716,0.8722732,0.8722732,0.99721336,0.7396928,train,Venule wall
5,0.8128332,0.8547291,0.8990725,0.89648473,0.89648473,0.9966605,0.8547291,train,Immune cells
5,0.9037481,0.91764,0.9177362,0.9855298,0.9855298,0.9965999,0.91764,train,Nerve trunks
5,0.7305444,0.7626717,0.82489216,0.88743067,0.88743067,0.99769974,0.7626717,train,Mean
6,0.9082861,0.92747426,0.9546837,0.94819564,0.94819564,0.999814,0.92747426,test,Arteriole lumen
6,0.8934739,0.9172434,0.95674646,0.9324064,0.9324064,0.99932754,0.9172434,test,Arteriole media
6,0.9001354,0.90370923,0.9597991,0.9376017,0.9376017,0.9996418,0.90370923,test,Arteriole adventitia
6,0.84636474,0.86633205,0.94577444,0.8811494,0.8811494,0.9999552,0.86633205,test,Capillary lumen
6,0.8301282,0.8497823,0.9363413,0.86837834,0.86837834,0.9997953,0.8497823,test,Capillary wall
6,0.89743453,0.9115701,0.9218999,0.9642837,0.9642837,0.9992533,0.9115701,test,Venule lumen
6,0.8291368,0.8461782,0.8539502,0.96417785,0.96417785,0.99750775,0.8461782,test,Venule wall
6,0.96979177,0.97942525,0.9811168,0.98549753,0.98549753,0.99697375,0.9794253,test,Immune cells
6,0.97488505,0.9866467,0.98021257,0.99427617,0.99427617,0.99702704,0.9866467,test,Nerve trunks
6,0.8944041,0.90981793,0.94339156,0.9417741,0.9417741,0.99881065,0.90981793,test,Mean
6,0.879874,0.90860224,0.95271933,0.92315793,0.92315793,0.9996935,0.90860224,train,Arteriole lumen
6,0.8306125,0.85785604,0.94384253,0.8823577,0.8823577,0.9991604,0.85785604,train,Arteriole media
6,0.6516403,0.6659875,0.74871325,0.8979711,0.8979711,0.9937892,0.6659875,train,Arteriole adventitia
6,0.72388196,0.7643294,0.79816234,0.9065036,0.9065036,0.9997425,0.7643294,train,Capillary lumen
6,0.6766501,0.7169175,0.7611841,0.8652238,0.8652238,0.99953544,0.7169175,train,Capillary wall
6,0.70499754,0.7401558,0.8160447,0.8010104,0.8010104,0.998774,0.7401558,train,Venule lumen
6,0.58105975,0.6311544,0.6904688,0.7914019,0.7914019,0.9957347,0.6311544,train,Venule wall
6,0.826583,0.85262144,0.9020478,0.9160119,0.9160119,0.99831223,0.85262144,train,Immune cells
6,0.9687549,0.97832835,0.9733095,0.9941793,0.9941793,0.9991274,0.97832835,train,Nerve trunks
6,0.7604504,0.79066145,0.8429436,0.88642424,0.88642424,0.99820775,0.79066145,train,Mean
7,0.8823818,0.90231556,0.92479706,0.9534971,0.9534971,0.99986196,0.90231556,test,Arteriole lumen
7,0.8700787,0.8934832,0.90290934,0.96155083,0.96155083,0.99886477,0.8934832,test,Arteriole media
