Epoch,IoU,Dice,Precision,Recall,Sensitivity,Specificity,F1,Split,Class
3,0.12857416,0.17412616,0.12990372,0.9940566,0.9940566,0.83732027,0.17412618,train,Arteriole media
3,0.03659108,0.059963405,0.04094623,0.93896127,0.93896127,0.8469924,0.059963405,train,Arteriole adventitia
3,0.0024459958,0.004834143,0.0024534813,0.9547583,0.9547583,0.7882825,0.004834143,train,Capillary lumen
3,0.004704211,0.009249989,0.004720589,0.976555,0.976555,0.6679299,0.009249989,train,Capillary wall
3,0.051712222,0.081391886,0.052375466,0.8942898,0.8942898,0.7486744,0.081391886,train,Venule lumen
3,0.02041601,0.037876636,0.0205012,0.99095476,0.99095476,0.7100657,0.037876636,train,Venule wall
3,0.08447126,0.12287199,0.09017415,0.9622228,0.9622228,0.90828454,0.12287199,train,Immune cells
3,0.14883347,0.17828915,0.15712637,0.984607,0.984607,0.9522114,0.17828915,train,Nerve trunks
3,0.055127773,0.07787277,0.057404883,0.9660224,0.9660224,0.75639796,0.07787277,train,Mean
4,0.0031569048,0.0058322526,0.0031587637,0.97019506,0.97019506,0.33941066,0.0058322526,test,Arteriole lumen
4,0.033934206,0.056435928,0.034137245,0.9793395,0.9793395,0.8903118,0.056435928,test,Arteriole media
4,0.011053024,0.018321104,0.012304307,0.9837081,0.9837081,0.88590753,0.018321102,test,Arteriole adventitia
4,0.0075038606,0.014776282,0.007554757,0.8952514,0.8952514,0.8580839,0.01477628,test,Capillary lumen
4,0.016245663,0.031415068,0.016302686,0.96098316,0.96098316,0.80377346,0.031415064,test,Capillary wall
4,0.015808146,0.027266204,0.016123852,0.9673095,0.9673095,0.8569823,0.027266204,test,Venule lumen
4,0.017391287,0.029591564,0.017465945,0.9900036,0.9900036,0.8034007,0.029591568,test,Venule wall
4,0.0066249757,0.0109111555,0.00663032,0.99989164,0.99989164,0.9379127,0.0109111555,test,Immune cells
4,0.15979636,0.16317105,0.16230117,0.99651355,0.99651355,0.96901333,0.16317105,test,Nerve trunks
4,0.030168269,0.039746735,0.030664338,0.9714662,0.9714662,0.81608844,0.039746735,test,Mean
4,0.0129575785,0.024340685,0.012995677,0.99470514,0.99470514,0.3468981,0.024340682,train,Arteriole lumen
4,0.12069503,0.16928406,0.12240196,0.9915706,0.9915706,0.8701676,0.16928405,train,Arteriole media
4,0.053532545,0.08799104,0.054260932,0.97876346,0.97876346,0.8604935,0.08799104,train,Arteriole adventitia
4,0.005835678,0.011427266,0.006112027,0.8788054,0.8788054,0.8404696,0.0114272665,train,Capillary lumen
4,0.008781937,0.017167969,0.008805456,0.9832798,0.9832798,0.76014215,0.017167969,train,Capillary wall
4,0.0911842,0.1406363,0.09374601,0.8553733,0.8553733,0.85042614,0.1406363,train,Venule lumen
4,0.060626462,0.10173069,0.06234929,0.9104324,0.9104324,0.79411775,0.101730675,train,Venule wall
4,0.037741482,0.055084087,0.04047168,0.9896186,0.9896186,0.91063535,0.055084087,train,Immune cells
4,0.03674465,0.042411674,0.048198923,0.9874729,0.9874729,0.93205726,0.042411674,train,Nerve trunks
4,0.04756662,0.07223042,0.049926884,0.9522246,0.9522246,0.7961564,0.07223042,train,Mean
5,0.0033546854,0.006185098,0.00336105,0.985621,0.985621,0.37003794,0.006185098,test,Arteriole lumen
5,0.096139975,0.13751438,0.09768695,0.9915199,0.9915199,0.91912305,0.13751438,test,Arteriole media
5,0.018182904,0.026982795,0.020767028,0.98709875,0.98709875,0.9238179,0.026982795,test,Arteriole adventitia
5,0.017982194,0.033797685,0.018113118,0.87452424,0.87452424,0.9227098,0.03379769,test,Capillary lumen
5,0.023701277,0.04502378,0.023800962,0.96074015,0.96074015,0.86924475,0.045023777,test,Capillary wall
5,0.03620655,0.05434863,0.036861166,0.9730226,0.9730226,0.9250841,0.054348625,test,Venule lumen
5,0.029477041,0.045183644,0.029849738,0.9863355,0.9863355,0.8955997,0.045183644,test,Venule wall
5,0.013853792,0.022056501,0.01404215,0.99214935,0.99214935,0.9784907,0.0220565,test,Immune cells
5,0.41264877,0.4156621,0.4127743,0.99985003,0.99985003,0.9909652,0.4156621,test,Nerve trunks
5,0.07239413,0.08741718,0.07302849,0.972318,0.972318,0.86611927,0.08741718,test,Mean
5,0.008926262,0.017010618,0.008927051,0.99586844,0.99586844,0.3930583,0.017010616,train,Arteriole lumen
5,0.105631486,0.15802722,0.114619404,0.9541329,0.9541329,0.87472343,0.15802722,train,Arteriole media
5,0.030335177,0.05068305,0.05162045,0.8982355,0.8982355,0.87257445,0.05068305,train,Arteriole adventitia
5,0.0038105366,0.007398229,0.003836514,0.96637875,0.96637875,0.9230055,0.007398229,train,Capillary lumen
5,0.009621953,0.017739514,0.009776779,0.98130476,0.98130476,0.8042214,0.017739514,train,Capillary wall
5,0.09759895,0.1326081,0.10202729,0.93701583,0.93701583,0.8831481,0.1326081,train,Venule lumen
5,0.084382035,0.12858355,0.08488232,0.9901094,0.9901094,0.8826019,0.12858354,train,Venule wall
5,0.101508535,0.12126137,0.13310623,0.89326924,0.89326924,0.95180976,0.12126137,train,Immune cells
5,0.5831818,0.58698153,0.58408004,0.9989952,0.9989952,0.95584685,0.58698153,train,Nerve trunks
5,0.11388853,0.13558814,0.12143067,0.9572566,0.9572566,0.8378877,0.13558812,train,Mean
6,0.003742089,0.0067878463,0.0037426613,0.9991572,0.9991572,0.41779453,0.0067878463,test,Arteriole lumen
6,0.04839739,0.07696271,0.048937812,0.993175,0.993175,0.90574205,0.07696271,test,Arteriole media
6,0.017822877,0.026809717,0.024913577,0.97893155,0.97893155,0.9080043,0.026809717,test,Arteriole adventitia
6,0.022390947,0.04249052,0.023020033,0.81514895,0.81514895,0.9258932,0.04249052,test,Capillary lumen
6,0.03850784,0.07063192,0.03890316,0.90365916,0.90365916,0.8729874,0.07063192,test,Capillary wall
6,0.051477592,0.07165851,0.053530484,0.9763956,0.9763956,0.9264908,0.07165851,test,Venule lumen
6,0.0411789,0.05983121,0.041769467,0.9927678,0.9927678,0.91528845,0.05983121,test,Venule wall
6,0.014487281,0.022901647,0.014538081,0.99957967,0.99957967,0.9562399,0.022901647,test,Immune cells
6,0.48273638,0.4852686,0.4828927,0.9998123,0.9998123,0.9732665,0.4852686,test,Nerve trunks
6,0.080082364,0.09592696,0.081360884,0.96206975,0.96206975,0.86685634,0.09592696,test,Mean
6,0.010491041,0.019744437,0.010493934,0.99619985,0.99619985,0.42675054,0.019744437,train,Arteriole lumen
6,0.09840892,0.14721428,0.10119943,0.97184205,0.97184205,0.9024686,0.14721428,train,Arteriole media
6,0.051553108,0.07574539,0.05928985,0.961296,0.961296,0.9004763,0.07574538,train,Arteriole adventitia
6,0.0065335277,0.012542873,0.0065901056,0.9341881,0.9341881,0.9186748,0.012542874,train,Capillary lumen
6,0.020643268,0.03732525,0.020647325,0.98390204,0.98390204,0.847646,0.03732525,train,Capillary wall
6,0.18171667,0.24782759,0.18968049,0.91205287,0.91205287,0.9424062,0.24782759,train,Venule lumen
6,0.13851905,0.2154777,0.15366289,0.9466124,0.9466124,0.92202985,0.2154777,train,Venule wall
6,0.03850402,0.05027201,0.044236712,0.9913739,0.9913739,0.94533104,0.05027201,train,Immune cells
6,0.06388307,0.06552884,0.064976886,0.99883306,0.99883306,0.9584582,0.06552884,train,Nerve trunks
6,0.06780586,0.09685317,0.07230863,0.9662556,0.9662556,0.8626935,0.09685317,train,Mean
7,0.0035225681,0.0064440947,0.0035379732,0.9998249,0.9998249,0.4309997,0.0064440947,test,Arteriole lumen
7,0.05920902,0.09662466,0.06020812,0.9794049,0.9794049,0.9202131,0.09662464,test,Arteriole media
7,0.020692442,0.030155348,0.027732566,0.98303807,0.98303807,0.9310217,0.030155348,test,Arteriole adventitia
7,0.037124474,0.06731155,0.037494004,0.94212127,0.94212127,0.9253883,0.067311555,test,Capillary lumen
7,0.054841954,0.09588331,0.055675887,0.9489356,0.9489356,0.8975208,0.095883295,test,Capillary wall
7,0.07031933,0.08980957,0.071740784,0.9788742,0.9788742,0.9554252,0.08980957,test,Venule lumen
7,0.03683815,0.055288672,0.03785104,0.98767304,0.98767304,0.91066355,0.055288672,test,Venule wall
7,0.017558435,0.02727074,0.017927727,0.9955586,0.9955586,0.979576,0.02727074,test,Immune cells
7,0.5944815,0.5971744,0.59464705,0.9997979,0.9997979,0.99449706,0.5971744,test,Nerve trunks
7,0.09939865,0.118440256,0.10075724,0.97946984,0.97946984,0.8828118,0.118440256,test,Mean
7,0.0064848564,0.012702297,0.0064849113,0.99996823,0.99996823,0.45420277,0.012702297,train,Arteriole lumen
7,0.13857289,0.20394066,0.13934754,0.99292064,0.99292064,0.90623236,0.20394066,train,Arteriole media
7,0.10059336,0.15162095,0.11787741,0.9398476,0.9398476,0.91048676,0.15162095,train,Arteriole adventitia
7,0.011721056,0.022086624,0.0118989125,0.9040478,0.9040478,0.9167923,0.022086624,train,Capillary lumen
7,0.020324871,0.03668113,0.020418724,0.9261527,0.9261527,0.8711668,0.036681127,train,Capillary wall
7,0.18744981,0.24783774,0.2011093,0.8516216,0.8516216,0.97794443,0.24783774,train,Venule lumen
7,0.11727581,0.17819318,0.12248326,0.8560647,0.8560647,0.913646,0.17819318,train,Venule wall
7,0.087505974,0.122447476,0.1053755,0.9495848,0.9495848,0.9527651,0.122447476,train,Immune cells
7,0.20216921,0.2065982,0.20444743,0.99748015,0.99748015,0.97139496,0.2065982,train,Nerve trunks
7,0.09689976,0.13134536,0.10327145,0.9352987,0.9352987,0.87495905,0.13134536,train,Mean
8,0.0038257213,0.0070354086,0.0038315095,0.9998693,0.9998693,0.45790792,0.0070354086,test,Arteriole lumen
8,0.063248105,0.09479885,0.06569338,0.97801673,0.97801673,0.9308095,0.09479885,test,Arteriole media
8,0.015609881,0.024642441,0.026526567,0.96977925,0.96977925,0.94195956,0.024642441,test,Arteriole adventitia
8,0.053558826,0.09417447,0.056993313,0.8376528,0.8376528,0.93301547,0.09417447,test,Capillary lumen
